algaeSiteID,transect,soilSiteID,samplePair,season,island,treatment,elevation,aspect,slope,m2burrow,ph,compaction,runoff,depth,fetch,kinaDensity,soilN15,soilCN,algaeSpecies,algaeN15,algaeCN,Arthrocardia_sp,Carpophyllum_angustifolium,Carpophyllum_flexuosum,Carpophyllum_maschalocarpum,Carpophyllum_plumosum,Champia_laingii,Cystophora_retroflexa,Delisea_compressa,Dictyota_kunthii,Ecklonia_radiata,Hormosira_banksii,Hymenena_affinis,Lessonia_variegata,Melanthalia_abscissa,Nesophila_hoggardii,Plocamium_cirrhosum,Pterocladia_lucida,Pterocladiella_capillacea,Ptilonia_mooreana,Sargassum_sinclairii,Ulva_pertusa,Vidalia_colensoi,Xiphophora_chondrophylla,Zonaria_sp
KM1A-1,KM1A,KS104,KM1A-1 KS104,Rainy,Korapuki,Old Erad,30.1,32,27,0.4265555,5.16,0,6.83,1,46.486,1,15.41,0.165,C. flexuosum,7.71,23.85203828,0,15,25,0,0,0,0,0,0,20,0,5,0,0,0,0,0,0,0,0,0,0,0,0
KM1A-1,KM1A,KS107,KM1A-1 KS107,Rainy,Korapuki,Old Erad,8.5,336,2.9,0.1336965,6.6,0,6.83,1,46.486,1,16.07,13.85089974,C. flexuosum,7.71,23.85203828,0,15,25,0,0,0,0,0,0,20,0,5,0,0,0,0,0,0,0,0,0,0,0,0
KM1A-1,KM1A,KS113,KM1A-1 KS113,Rainy,Korapuki,Old Erad,24.4,313,19.5,0.2100945,5.75,0,6.83,1,46.486,1,13.9,12.57467994,C. flexuosum,7.71,23.85203828,0,15,25,0,0,0,0,0,0,20,0,5,0,0,0,0,0,0,0,0,0,0,0,0
KM1A-1,KM1A,KS31,KM1A-1 KS31,Rainy,Korapuki,Old Erad,46.6,1,21.4,0.25466,5.5,0,6.83,1,46.486,1,13.42,15.19184652,C. flexuosum,7.71,23.85203828,0,15,25,0,0,0,0,0,0,20,0,5,0,0,0,0,0,0,0,0,0,0,0,0
KM1A-1,KM1A,KS32,KM1A-1 KS32,Rainy,Korapuki,Old Erad,35.9,19,22.3,0.2610265,7.36,0,6.83,1,46.486,1,13.05,13.97528321,C. flexuosum,7.71,23.85203828,0,15,25,0,0,0,0,0,0,20,0,5,0,0,0,0,0,0,0,0,0,0,0,0
KM1A-2,KM1A,KS01,KM1A-2 KS01,Dry,Korapuki,Old Erad,33.8,332,22,0.0954975,7.03,0,6.83,2,46.486,NA,13.06,14.09052808,X. chondrophylla,5.24,40.4698404,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,5,2
KM1A-2,KM1A,KS03,KM1A-2 KS03,Dry,Korapuki,Old Erad,23,358,21,0.3119585,4.98,0,6.83,2,46.486,NA,12.95,15.82236842,X. chondrophylla,5.24,40.4698404,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,5,2
KM1A-2,KM1A,KS104,KM1A-2 KS104,Dry,Korapuki,Old Erad,30.1,32,27,0.4265555,5.76,0,6.83,2,46.486,NA,16.02,14.05946602,X. chondrophylla,5.24,40.4698404,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,5,2
KM1A-2,KM1A,KS107,KM1A-2 KS107,Dry,Korapuki,Old Erad,8.5,336,2.9,0.1336965,6.47,0,6.83,2,46.486,NA,15.78,13.08695652,X. chondrophylla,5.24,40.4698404,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,5,2
KM1A-2,KM1A,KS113,KM1A-2 KS113,Dry,Korapuki,Old Erad,24.4,313,19.5,0.2100945,6.24,5,6.83,2,46.486,NA,14.11,18.39393939,X. chondrophylla,5.24,40.4698404,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,5,2
KM1A-2,KM1A,KS31,KM1A-2 KS31,Dry,Korapuki,Old Erad,46.6,1,21.4,0.25466,5.53,0,6.83,2,46.486,NA,13.09,15.66231984,X. chondrophylla,5.24,40.4698404,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,5,2
KM1A-2,KM1A,KS32,KM1A-2 KS32,Dry,Korapuki,Old Erad,35.9,19,22.3,0.2610265,7.53,3,6.83,2,46.486,NA,13.09,15.17395183,X. chondrophylla,5.24,40.4698404,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,5,2
KM1A-2,KM1A,KS01,KM1A-2 KS01,Rainy,Korapuki,Old Erad,33.8,332,22,0.0954975,7.5,0,6.83,2,46.486,0,12.68,14.8628193,C. flexuosum,9.4,25.9846767,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM1A-2,KM1A,KS03,KM1A-2 KS03,Rainy,Korapuki,Old Erad,23,358,21,0.3119585,5.09,0,6.83,2,46.486,0,14.08,15.26821005,C. flexuosum,9.4,25.9846767,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM1A-2,KM1A,KS104,KM1A-2 KS104,Rainy,Korapuki,Old Erad,30.1,32,27,0.4265555,5.16,0,6.83,2,46.486,0,15.41,0.165,C. flexuosum,9.4,25.9846767,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM1A-2,KM1A,KS107,KM1A-2 KS107,Rainy,Korapuki,Old Erad,8.5,336,2.9,0.1336965,6.6,0,6.83,2,46.486,0,16.07,13.85089974,C. flexuosum,9.4,25.9846767,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM1A-2,KM1A,KS113,KM1A-2 KS113,Rainy,Korapuki,Old Erad,24.4,313,19.5,0.2100945,5.75,0,6.83,2,46.486,0,13.9,12.57467994,C. flexuosum,9.4,25.9846767,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM1A-2,KM1A,KS31,KM1A-2 KS31,Rainy,Korapuki,Old Erad,46.6,1,21.4,0.25466,5.5,0,6.83,2,46.486,0,13.42,15.19184652,C. flexuosum,9.4,25.9846767,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM1A-2,KM1A,KS32,KM1A-2 KS32,Rainy,Korapuki,Old Erad,35.9,19,22.3,0.2610265,7.36,0,6.83,2,46.486,0,13.05,13.97528321,C. flexuosum,9.4,25.9846767,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM1A-3,KM1A,KS01,KM1A-3 KS01,Dry,Korapuki,Old Erad,33.8,332,22,0.0954975,7.03,0,6.83,3,46.486,NA,13.06,14.09052808,X. chondrophylla,5.66,35.90579419,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM1A-3,KM1A,KS03,KM1A-3 KS03,Dry,Korapuki,Old Erad,23,358,21,0.3119585,4.98,0,6.83,3,46.486,NA,12.95,15.82236842,X. chondrophylla,5.66,35.90579419,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM1A-3,KM1A,KS104,KM1A-3 KS104,Dry,Korapuki,Old Erad,30.1,32,27,0.4265555,5.76,0,6.83,3,46.486,NA,16.02,14.05946602,X. chondrophylla,5.66,35.90579419,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM1A-3,KM1A,KS107,KM1A-3 KS107,Dry,Korapuki,Old Erad,8.5,336,2.9,0.1336965,6.47,0,6.83,3,46.486,NA,15.78,13.08695652,X. chondrophylla,5.66,35.90579419,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM1A-3,KM1A,KS113,KM1A-3 KS113,Dry,Korapuki,Old Erad,24.4,313,19.5,0.2100945,6.24,5,6.83,3,46.486,NA,14.11,18.39393939,X. chondrophylla,5.66,35.90579419,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM1A-3,KM1A,KS31,KM1A-3 KS31,Dry,Korapuki,Old Erad,46.6,1,21.4,0.25466,5.53,0,6.83,3,46.486,NA,13.09,15.66231984,X. chondrophylla,5.66,35.90579419,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM1A-3,KM1A,KS32,KM1A-3 KS32,Dry,Korapuki,Old Erad,35.9,19,22.3,0.2610265,7.53,3,6.83,3,46.486,NA,13.09,15.17395183,X. chondrophylla,5.66,35.90579419,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM1A-3,KM1A,KS01,KM1A-3 KS01,Rainy,Korapuki,Old Erad,33.8,332,22,0.0954975,7.5,0,6.83,3,46.486,5,12.68,14.8628193,C. maschalocarpum,7.12,29.90214761,0,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM1A-3,KM1A,KS03,KM1A-3 KS03,Rainy,Korapuki,Old Erad,23,358,21,0.3119585,5.09,0,6.83,3,46.486,5,14.08,15.26821005,C. maschalocarpum,7.12,29.90214761,0,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM1A-3,KM1A,KS104,KM1A-3 KS104,Rainy,Korapuki,Old Erad,30.1,32,27,0.4265555,5.16,0,6.83,3,46.486,5,15.41,0.165,C. maschalocarpum,7.12,29.90214761,0,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM1A-3,KM1A,KS107,KM1A-3 KS107,Rainy,Korapuki,Old Erad,8.5,336,2.9,0.1336965,6.6,0,6.83,3,46.486,5,16.07,13.85089974,C. maschalocarpum,7.12,29.90214761,0,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM1A-3,KM1A,KS113,KM1A-3 KS113,Rainy,Korapuki,Old Erad,24.4,313,19.5,0.2100945,5.75,0,6.83,3,46.486,5,13.9,12.57467994,C. maschalocarpum,7.12,29.90214761,0,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM1A-3,KM1A,KS31,KM1A-3 KS31,Rainy,Korapuki,Old Erad,46.6,1,21.4,0.25466,5.5,0,6.83,3,46.486,5,13.42,15.19184652,C. maschalocarpum,7.12,29.90214761,0,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM1A-3,KM1A,KS32,KM1A-3 KS32,Rainy,Korapuki,Old Erad,35.9,19,22.3,0.2610265,7.36,0,6.83,3,46.486,5,13.05,13.97528321,C. maschalocarpum,7.12,29.90214761,0,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM1A-4,KM1A,KS01,KM1A-4 KS01,Dry,Korapuki,Old Erad,33.8,332,22,0.0954975,7.03,0,6.83,4,46.486,NA,13.06,14.09052808,C. flexuosum,5.64,44.7125099,0,0,0,70,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM1A-4,KM1A,KS03,KM1A-4 KS03,Dry,Korapuki,Old Erad,23,358,21,0.3119585,4.98,0,6.83,4,46.486,NA,12.95,15.82236842,C. flexuosum,5.64,44.7125099,0,0,0,70,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM1A-4,KM1A,KS104,KM1A-4 KS104,Dry,Korapuki,Old Erad,30.1,32,27,0.4265555,5.76,0,6.83,4,46.486,NA,16.02,14.05946602,C. flexuosum,5.64,44.7125099,0,0,0,70,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM1A-4,KM1A,KS107,KM1A-4 KS107,Dry,Korapuki,Old Erad,8.5,336,2.9,0.1336965,6.47,0,6.83,4,46.486,NA,15.78,13.08695652,C. flexuosum,5.64,44.7125099,0,0,0,70,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM1A-4,KM1A,KS113,KM1A-4 KS113,Dry,Korapuki,Old Erad,24.4,313,19.5,0.2100945,6.24,5,6.83,4,46.486,NA,14.11,18.39393939,C. flexuosum,5.64,44.7125099,0,0,0,70,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM1A-4,KM1A,KS31,KM1A-4 KS31,Dry,Korapuki,Old Erad,46.6,1,21.4,0.25466,5.53,0,6.83,4,46.486,NA,13.09,15.66231984,C. flexuosum,5.64,44.7125099,0,0,0,70,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM1A-4,KM1A,KS32,KM1A-4 KS32,Dry,Korapuki,Old Erad,35.9,19,22.3,0.2610265,7.53,3,6.83,4,46.486,NA,13.09,15.17395183,C. flexuosum,5.64,44.7125099,0,0,0,70,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM1A-5,KM1A,KS01,KM1A-5 KS01,Dry,Korapuki,Old Erad,33.8,332,22,0.0954975,7.03,0,6.83,5,46.486,NA,13.06,14.09052808,C. flexuosum,3.89,37.31168841,0,0,5,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM1A-5,KM1A,KS03,KM1A-5 KS03,Dry,Korapuki,Old Erad,23,358,21,0.3119585,4.98,0,6.83,5,46.486,NA,12.95,15.82236842,C. flexuosum,3.89,37.31168841,0,0,5,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM1A-5,KM1A,KS104,KM1A-5 KS104,Dry,Korapuki,Old Erad,30.1,32,27,0.4265555,5.76,0,6.83,5,46.486,NA,16.02,14.05946602,C. flexuosum,3.89,37.31168841,0,0,5,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM1A-5,KM1A,KS107,KM1A-5 KS107,Dry,Korapuki,Old Erad,8.5,336,2.9,0.1336965,6.47,0,6.83,5,46.486,NA,15.78,13.08695652,C. flexuosum,3.89,37.31168841,0,0,5,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM1A-5,KM1A,KS113,KM1A-5 KS113,Dry,Korapuki,Old Erad,24.4,313,19.5,0.2100945,6.24,5,6.83,5,46.486,NA,14.11,18.39393939,C. flexuosum,3.89,37.31168841,0,0,5,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM1A-5,KM1A,KS31,KM1A-5 KS31,Dry,Korapuki,Old Erad,46.6,1,21.4,0.25466,5.53,0,6.83,5,46.486,NA,13.09,15.66231984,C. flexuosum,3.89,37.31168841,0,0,5,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM1A-5,KM1A,KS32,KM1A-5 KS32,Dry,Korapuki,Old Erad,35.9,19,22.3,0.2610265,7.53,3,6.83,5,46.486,NA,13.09,15.17395183,C. flexuosum,3.89,37.31168841,0,0,5,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM1B-1,KM1B,KS01,KM1B-1 KS01,Dry,Korapuki,Old Erad,33.8,332,22,0.0954975,7.03,0,6.83,1,46.486,NA,13.06,14.09052808,X. chondrophylla,7.04,29.14423048,0,0,0,0,5,0,5,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,30,0
KM1B-1,KM1B,KS03,KM1B-1 KS03,Dry,Korapuki,Old Erad,23,358,21,0.3119585,4.98,0,6.83,1,46.486,NA,12.95,15.82236842,X. chondrophylla,7.04,29.14423048,0,0,0,0,5,0,5,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,30,0
KM1B-1,KM1B,KS104,KM1B-1 KS104,Dry,Korapuki,Old Erad,30.1,32,27,0.4265555,5.76,0,6.83,1,46.486,NA,16.02,14.05946602,X. chondrophylla,7.04,29.14423048,0,0,0,0,5,0,5,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,30,0
KM1B-1,KM1B,KS107,KM1B-1 KS107,Dry,Korapuki,Old Erad,8.5,336,2.9,0.1336965,6.47,0,6.83,1,46.486,NA,15.78,13.08695652,X. chondrophylla,7.04,29.14423048,0,0,0,0,5,0,5,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,30,0
KM1B-1,KM1B,KS113,KM1B-1 KS113,Dry,Korapuki,Old Erad,24.4,313,19.5,0.2100945,6.24,5,6.83,1,46.486,NA,14.11,18.39393939,X. chondrophylla,7.04,29.14423048,0,0,0,0,5,0,5,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,30,0
KM1B-1,KM1B,KS31,KM1B-1 KS31,Dry,Korapuki,Old Erad,46.6,1,21.4,0.25466,5.53,0,6.83,1,46.486,NA,13.09,15.66231984,X. chondrophylla,7.04,29.14423048,0,0,0,0,5,0,5,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,30,0
KM1B-1,KM1B,KS32,KM1B-1 KS32,Dry,Korapuki,Old Erad,35.9,19,22.3,0.2610265,7.53,3,6.83,1,46.486,NA,13.09,15.17395183,X. chondrophylla,7.04,29.14423048,0,0,0,0,5,0,5,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,30,0
KM1B-1,KM1B,KS01,KM1B-1 KS01,Rainy,Korapuki,Old Erad,33.8,332,22,0.0954975,7.5,0,6.83,1,46.486,2,12.68,14.8628193,C. plumosum,9.08,15.66134251,0,0,0,15,5,0,0,0,0,35,0,5,0,0,0,0,0,5,0,0,0,0,10,0
KM1B-1,KM1B,KS01,KM1B-1 KS01,Rainy,Korapuki,Old Erad,33.8,332,22,0.0954975,7.5,0,6.83,1,46.486,2,12.68,14.8628193,E. radiata,8.61,14.35165157,0,0,0,15,5,0,0,0,0,35,0,5,0,0,0,0,0,5,0,0,0,0,10,0
KM1B-1,KM1B,KS01,KM1B-1 KS01,Rainy,Korapuki,Old Erad,33.8,332,22,0.0954975,7.5,0,6.83,1,46.486,2,12.68,14.8628193,E. radiata,8.73,14.20623103,0,0,0,15,5,0,0,0,0,35,0,5,0,0,0,0,0,5,0,0,0,0,10,0
KM1B-1,KM1B,KS03,KM1B-1 KS03,Rainy,Korapuki,Old Erad,23,358,21,0.3119585,5.09,0,6.83,1,46.486,2,14.08,15.26821005,C. plumosum,9.08,15.66134251,0,0,0,15,5,0,0,0,0,35,0,5,0,0,0,0,0,5,0,0,0,0,10,0
KM1B-1,KM1B,KS03,KM1B-1 KS03,Rainy,Korapuki,Old Erad,23,358,21,0.3119585,5.09,0,6.83,1,46.486,2,14.08,15.26821005,E. radiata,8.61,14.35165157,0,0,0,15,5,0,0,0,0,35,0,5,0,0,0,0,0,5,0,0,0,0,10,0
KM1B-1,KM1B,KS03,KM1B-1 KS03,Rainy,Korapuki,Old Erad,23,358,21,0.3119585,5.09,0,6.83,1,46.486,2,14.08,15.26821005,E. radiata,8.73,14.20623103,0,0,0,15,5,0,0,0,0,35,0,5,0,0,0,0,0,5,0,0,0,0,10,0
KM1B-1,KM1B,KS104,KM1B-1 KS104,Rainy,Korapuki,Old Erad,30.1,32,27,0.4265555,5.16,0,6.83,1,46.486,2,15.41,0.165,C. plumosum,9.08,15.66134251,0,0,0,15,5,0,0,0,0,35,0,5,0,0,0,0,0,5,0,0,0,0,10,0
KM1B-1,KM1B,KS104,KM1B-1 KS104,Rainy,Korapuki,Old Erad,30.1,32,27,0.4265555,5.16,0,6.83,1,46.486,2,15.41,0.165,E. radiata,8.61,14.35165157,0,0,0,15,5,0,0,0,0,35,0,5,0,0,0,0,0,5,0,0,0,0,10,0
KM1B-1,KM1B,KS104,KM1B-1 KS104,Rainy,Korapuki,Old Erad,30.1,32,27,0.4265555,5.16,0,6.83,1,46.486,2,15.41,0.165,E. radiata,8.73,14.20623103,0,0,0,15,5,0,0,0,0,35,0,5,0,0,0,0,0,5,0,0,0,0,10,0
KM1B-1,KM1B,KS107,KM1B-1 KS107,Rainy,Korapuki,Old Erad,8.5,336,2.9,0.1336965,6.6,0,6.83,1,46.486,2,16.07,13.85089974,C. plumosum,9.08,15.66134251,0,0,0,15,5,0,0,0,0,35,0,5,0,0,0,0,0,5,0,0,0,0,10,0
KM1B-1,KM1B,KS107,KM1B-1 KS107,Rainy,Korapuki,Old Erad,8.5,336,2.9,0.1336965,6.6,0,6.83,1,46.486,2,16.07,13.85089974,E. radiata,8.61,14.35165157,0,0,0,15,5,0,0,0,0,35,0,5,0,0,0,0,0,5,0,0,0,0,10,0
KM1B-1,KM1B,KS107,KM1B-1 KS107,Rainy,Korapuki,Old Erad,8.5,336,2.9,0.1336965,6.6,0,6.83,1,46.486,2,16.07,13.85089974,E. radiata,8.73,14.20623103,0,0,0,15,5,0,0,0,0,35,0,5,0,0,0,0,0,5,0,0,0,0,10,0
KM1B-1,KM1B,KS113,KM1B-1 KS113,Rainy,Korapuki,Old Erad,24.4,313,19.5,0.2100945,5.75,0,6.83,1,46.486,2,13.9,12.57467994,C. plumosum,9.08,15.66134251,0,0,0,15,5,0,0,0,0,35,0,5,0,0,0,0,0,5,0,0,0,0,10,0
KM1B-1,KM1B,KS113,KM1B-1 KS113,Rainy,Korapuki,Old Erad,24.4,313,19.5,0.2100945,5.75,0,6.83,1,46.486,2,13.9,12.57467994,E. radiata,8.61,14.35165157,0,0,0,15,5,0,0,0,0,35,0,5,0,0,0,0,0,5,0,0,0,0,10,0
KM1B-1,KM1B,KS113,KM1B-1 KS113,Rainy,Korapuki,Old Erad,24.4,313,19.5,0.2100945,5.75,0,6.83,1,46.486,2,13.9,12.57467994,E. radiata,8.73,14.20623103,0,0,0,15,5,0,0,0,0,35,0,5,0,0,0,0,0,5,0,0,0,0,10,0
KM1B-1,KM1B,KS31,KM1B-1 KS31,Rainy,Korapuki,Old Erad,46.6,1,21.4,0.25466,5.5,0,6.83,1,46.486,2,13.42,15.19184652,C. plumosum,9.08,15.66134251,0,0,0,15,5,0,0,0,0,35,0,5,0,0,0,0,0,5,0,0,0,0,10,0
KM1B-1,KM1B,KS31,KM1B-1 KS31,Rainy,Korapuki,Old Erad,46.6,1,21.4,0.25466,5.5,0,6.83,1,46.486,2,13.42,15.19184652,E. radiata,8.61,14.35165157,0,0,0,15,5,0,0,0,0,35,0,5,0,0,0,0,0,5,0,0,0,0,10,0
KM1B-1,KM1B,KS31,KM1B-1 KS31,Rainy,Korapuki,Old Erad,46.6,1,21.4,0.25466,5.5,0,6.83,1,46.486,2,13.42,15.19184652,E. radiata,8.73,14.20623103,0,0,0,15,5,0,0,0,0,35,0,5,0,0,0,0,0,5,0,0,0,0,10,0
KM1B-1,KM1B,KS32,KM1B-1 KS32,Rainy,Korapuki,Old Erad,35.9,19,22.3,0.2610265,7.36,0,6.83,1,46.486,2,13.05,13.97528321,C. plumosum,9.08,15.66134251,0,0,0,15,5,0,0,0,0,35,0,5,0,0,0,0,0,5,0,0,0,0,10,0
KM1B-1,KM1B,KS32,KM1B-1 KS32,Rainy,Korapuki,Old Erad,35.9,19,22.3,0.2610265,7.36,0,6.83,1,46.486,2,13.05,13.97528321,E. radiata,8.61,14.35165157,0,0,0,15,5,0,0,0,0,35,0,5,0,0,0,0,0,5,0,0,0,0,10,0
KM1B-1,KM1B,KS32,KM1B-1 KS32,Rainy,Korapuki,Old Erad,35.9,19,22.3,0.2610265,7.36,0,6.83,1,46.486,2,13.05,13.97528321,E. radiata,8.73,14.20623103,0,0,0,15,5,0,0,0,0,35,0,5,0,0,0,0,0,5,0,0,0,0,10,0
KM1B-2,KM1B,KS01,KM1B-2 KS01,Dry,Korapuki,Old Erad,33.8,332,22,0.0954975,7.03,0,6.83,2,46.486,NA,13.06,14.09052808,X. chondrophylla,5.06,56.90758277,0,0,5,10,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,5,0
KM1B-2,KM1B,KS03,KM1B-2 KS03,Dry,Korapuki,Old Erad,23,358,21,0.3119585,4.98,0,6.83,2,46.486,NA,12.95,15.82236842,X. chondrophylla,5.06,56.90758277,0,0,5,10,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,5,0
KM1B-2,KM1B,KS104,KM1B-2 KS104,Dry,Korapuki,Old Erad,30.1,32,27,0.4265555,5.76,0,6.83,2,46.486,NA,16.02,14.05946602,X. chondrophylla,5.06,56.90758277,0,0,5,10,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,5,0
KM1B-2,KM1B,KS107,KM1B-2 KS107,Dry,Korapuki,Old Erad,8.5,336,2.9,0.1336965,6.47,0,6.83,2,46.486,NA,15.78,13.08695652,X. chondrophylla,5.06,56.90758277,0,0,5,10,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,5,0
KM1B-2,KM1B,KS113,KM1B-2 KS113,Dry,Korapuki,Old Erad,24.4,313,19.5,0.2100945,6.24,5,6.83,2,46.486,NA,14.11,18.39393939,X. chondrophylla,5.06,56.90758277,0,0,5,10,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,5,0
KM1B-2,KM1B,KS31,KM1B-2 KS31,Dry,Korapuki,Old Erad,46.6,1,21.4,0.25466,5.53,0,6.83,2,46.486,NA,13.09,15.66231984,X. chondrophylla,5.06,56.90758277,0,0,5,10,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,5,0
KM1B-2,KM1B,KS32,KM1B-2 KS32,Dry,Korapuki,Old Erad,35.9,19,22.3,0.2610265,7.53,3,6.83,2,46.486,NA,13.09,15.17395183,X. chondrophylla,5.06,56.90758277,0,0,5,10,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,5,0
KM1B-2,KM1B,KS01,KM1B-2 KS01,Rainy,Korapuki,Old Erad,33.8,332,22,0.0954975,7.5,0,6.83,2,46.486,6,12.68,14.8628193,C. plumosum,8.35,18.08298944,0,0,0,0,15,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,10,0
KM1B-2,KM1B,KS01,KM1B-2 KS01,Rainy,Korapuki,Old Erad,33.8,332,22,0.0954975,7.5,0,6.83,2,46.486,6,12.68,14.8628193,E. radiata,6.9,14.3064402,0,0,0,0,15,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,10,0
KM1B-2,KM1B,KS03,KM1B-2 KS03,Rainy,Korapuki,Old Erad,23,358,21,0.3119585,5.09,0,6.83,2,46.486,6,14.08,15.26821005,C. plumosum,8.35,18.08298944,0,0,0,0,15,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,10,0
KM1B-2,KM1B,KS03,KM1B-2 KS03,Rainy,Korapuki,Old Erad,23,358,21,0.3119585,5.09,0,6.83,2,46.486,6,14.08,15.26821005,E. radiata,6.9,14.3064402,0,0,0,0,15,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,10,0
KM1B-2,KM1B,KS104,KM1B-2 KS104,Rainy,Korapuki,Old Erad,30.1,32,27,0.4265555,5.16,0,6.83,2,46.486,6,15.41,0.165,C. plumosum,8.35,18.08298944,0,0,0,0,15,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,10,0
KM1B-2,KM1B,KS104,KM1B-2 KS104,Rainy,Korapuki,Old Erad,30.1,32,27,0.4265555,5.16,0,6.83,2,46.486,6,15.41,0.165,E. radiata,6.9,14.3064402,0,0,0,0,15,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,10,0
KM1B-2,KM1B,KS107,KM1B-2 KS107,Rainy,Korapuki,Old Erad,8.5,336,2.9,0.1336965,6.6,0,6.83,2,46.486,6,16.07,13.85089974,C. plumosum,8.35,18.08298944,0,0,0,0,15,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,10,0
